item_weight,item_fat_content,item_visibility,item_type,item_mrp,outlet_establishment_year,outlet_size,outlet_location_type,outlet_type,item_outlet_sales
6.655,1,0.016993225,6,211.0586,2002,1,1,1,844.2344
19.0,1,0.027139014,9,127.3336,2007,1,1,1,2940.1729
7.075,1,0.03777249,5,98.0068,1998,1,2,0,291.6204
13.15,1,0.03674648,5,181.2976,2002,1,1,1,3259.7568
20.1,2,0.022460101,6,226.8036,1999,1,0,1,3415.554
20.35,2,0.0,4,256.7672,2009,1,2,2,5624.678
18.85,1,0.05213575,8,190.1846,1999,1,0,1,6687.961
16.35,2,0.06250844,6,227.1062,1999,1,0,1,5642.655
11.3,1,0.007309544,10,196.2426,2009,1,2,2,4943.565
17.5,1,0.015623754,6,182.6266,2009,1,2,2,3135.2522
18.0,2,0.14297822,6,87.4514,2002,1,1,1,796.9626
7.935,1,0.017191054,4,51.535,2002,1,1,1,848.895
12.857645,1,0.14359294,0,37.3164,1985,2,0,0,38.6164
20.25,2,0.011995271,3,184.5924,1997,2,0,1,4997.4946
15.5,2,0.15717237,13,149.1418,1999,1,0,1,588.5672
12.857645,1,0.061393093,4,91.812,1985,2,0,0,372.848
12.857645,2,0.26412466,10,155.7314,1985,2,0,0,155.1314
15.35,1,0.020310046,14,218.0508,1987,0,2,1,3038.7112
10.1,1,0.054630835,8,200.2084,1997,2,0,1,1587.2672
16.7,2,0.05251797,5,115.4176,2002,1,1,1,687.1056
20.7,2,0.047565207,4,213.4876,1999,1,0,1,1929.4884
16.0,0,0.060797393,15,223.8404,1987,0,2,1,3600.6465
14.0,1,0.04129117,15,180.7634,1997,2,0,1,2181.161
12.85,1,0.02260405,6,181.4318,1997,2,0,1,3428.204
20.85,2,0.056580227,1,105.6648,2002,1,1,1,623.1888
12.35,1,0.16419682,9,120.5124,1999,1,0,1,2133.2231
6.85,1,0.022976497,5,261.6594,2009,1,2,2,3401.5723
10.3,1,0.027310252,6,101.0042,2004,2,1,1,1289.6545
12.857645,2,0.14197546,13,49.6008,1985,2,0,0,50.6008
8.775,1,0.0,4,45.9428,1987,0,2,1,790.9704
18.85,1,0.01619866,8,129.2626,2007,1,1,1,3147.9023
12.857645,1,0.014205168,9,56.7614,1985,1,2,3,2486.763
14.85,1,0.09344495,0,141.0812,2004,2,1,1,1139.8496
20.5,2,0.019199733,5,84.3592,1997,2,0,1,1816.3024
7.84,2,0.15412025,3,51.935,2009,1,2,2,199.74
18.25,1,0.08900439,5,196.7452,2002,1,1,1,978.726
10.3,2,0.011117041,13,85.854,1987,0,2,1,2683.174
12.5,0,0.10342271,9,169.9448,2004,2,1,1,2897.5615
12.857645,1,0.08903596,4,260.5594,1985,1,2,3,9158.079
20.25,2,0.10272392,3,93.212,1997,2,0,1,1957.452
12.857645,2,0.024733134,14,40.2822,1985,1,2,3,1296.3126
15.0,1,0.044871032,8,140.3838,1987,0,2,1,2528.7085
8.325,1,0.029760052,6,38.7138,1987,0,2,1,284.2966
15.85,1,0.07899929,3,38.6506,2007,1,1,1,759.012
13.1,1,0.020870743,4,117.3782,1997,2,0,1,1787.673
6.26,1,0.031599715,9,111.3228,2007,1,1,1,2431.5017
17.25,1,0.042413704,4,173.1764,2009,1,2,2,4466.1865
5.765,1,0.07228469,5,119.9098,2004,2,1,1,2048.6665
13.6,1,0.009984847,9,175.437,1987,0,2,1,1940.807
10.5,1,0.05285262,5,88.783,2007,1,1,1,2067.309
7.975,1,0.014660821,0,85.125,2002,1,1,1,2663.2
12.65,2,0.07635436,5,192.1846,2009,1,2,2,1146.5076
12.3,1,0.076709636,9,247.846,2002,1,1,1,3448.844
5.985,1,0.005677876,0,184.8924,2002,1,1,1,1665.8315
12.857645,1,0.0,6,184.7266,1985,1,2,3,8114.7705
15.15,2,0.012282366,13,132.5284,1999,1,0,1,1713.7692
12.35,1,0.026681261,3,56.4246,1997,2,0,1,810.9444
14.3,1,0.12754172,5,84.9224,1997,2,0,1,1193.1136
8.695,1,0.119513005,9,93.4094,2004,2,1,1,856.8846
16.35,1,0.054463442,10,163.8842,1998,1,2,0,165.7842
6.135,2,0.0,0,151.3366,2002,1,1,1,1057.9562
19.5,1,0.015756784,9,185.0608,2002,1,1,1,2205.1296
9.5,2,0.010907967,13,182.3608,1987,0,2,1,2940.1729
8.895,0,0.07543556,7,235.8616,2004,2,1,1,3046.7007
18.25,1,0.0,5,196.8452,1997,2,0,1,3327.6685
21.35,1,0.115194716,3,258.3278,1998,1,2,0,520.6556
19.7,1,0.0669228,13,174.837,2004,2,1,1,2999.429
12.857645,1,0.0646362,0,90.0804,1985,1,2,3,2113.2493
16.6,1,0.1031954,6,117.8466,2002,1,1,1,942.7728
12.857645,1,0.13121033,4,74.0354,1985,2,0,0,75.2354
10.895,1,0.03574752,6,133.6284,1997,2,0,1,1581.9408
12.857645,4,0.19265006,5,37.4506,1985,2,0,0,37.9506
12.857645,1,0.098031774,8,151.3024,1985,2,0,0,151.8024
12.857645,2,0.030118339,1,248.8092,1985,1,2,3,3486.129
8.51,1,0.016201844,9,195.2478,2007,1,1,1,4262.4517
14.15,1,0.05837308,13,243.9828,1998,1,2,0,731.0484
6.65,1,0.08765291,6,128.8678,2004,2,1,1,1398.8458
15.25,2,0.06599901,13,177.966,1999,1,0,1,2336.958
18.25,3,0.08875033,5,196.5452,1987,0,2,1,2348.9424
12.857645,2,0.10027788,6,196.8768,1985,1,2,3,7094.7646
16.0,2,0.09925244,5,87.4856,2004,2,1,1,1054.6272
19.2,1,0.0,9,127.831,2002,1,1,1,1298.31
12.15,1,0.0,9,117.815,2007,1,1,1,2330.3
8.895,1,0.026384672,5,208.9954,1999,1,0,1,4584.6987
10.895,1,0.22899313,4,263.4568,1998,1,2,0,527.3136
16.0,2,0.065431915,4,76.1986,2007,1,1,1,1869.5664
12.857645,0,0.02674999,5,106.928,1985,1,2,3,2876.256
9.195,1,0.0,0,43.6744,2009,1,2,2,407.4696
11.35,2,0.04333391,6,201.0742,2009,1,2,2,2189.8162
10.0,0,0.089656815,8,144.0102,2007,1,1,1,1603.9122
9.395,1,0.039954282,11,82.4908,2004,2,1,1,2013.3792
12.857645,1,0.08785492,14,95.9752,1985,2,0,0,95.8752
20.75,1,0.14940406,2,192.8478,1998,1,2,0,774.9912
9.8,1,0.0268952,10,128.402,2002,1,1,1,2403.538
5.695,1,0.06585709,5,258.5646,2009,1,2,2,4380.2983
18.2,1,0.16181701,6,37.819,2002,1,1,1,219.714
19.35,2,0.08219796,0,49.2034,1987,0,2,1,729.051
18.35,1,0.015335349,7,106.6938,2002,1,1,1,1393.5194
6.36,1,0.00599072,9,163.6526,2002,1,1,1,5262.4834
9.8,1,0.013898123,14,46.506,2009,1,2,2,372.848
12.857645,2,0.078912474,0,99.9042,1985,1,2,3,3273.7385
12.857645,1,0.059776235,9,231.7642,1985,1,2,3,5344.3765
6.635,2,0.0,5,39.7506,1987,0,2,1,303.6048
18.1,1,0.29788372,4,156.7288,1998,1,2,0,314.2576
8.93,1,0.022059593,9,56.0614,1998,1,2,0,276.307
8.3,1,0.03532494,6,38.9506,1987,0,2,1,721.0614
8.895,0,0.1249676,9,112.7544,2002,1,1,1,3467.4863
16.35,2,0.062411405,6,225.9062,1997,2,0,1,5416.9487
8.6,1,0.032754432,8,140.5154,2009,1,2,2,283.6308
12.857645,1,0.16017883,9,160.2894,1985,2,0,0,323.5788
19.0,2,0.10403515,6,227.772,2007,1,1,1,5206.556
7.56,1,0.06390019,5,157.263,2002,1,1,1,2503.408
12.6,2,0.06264811,5,104.899,1987,0,2,1,1960.781
15.6,1,0.111685865,11,184.7924,1998,1,2,0,370.1848
8.71,1,0.23303981,3,49.5376,1998,1,2,0,95.8752
18.1,1,0.17824575,4,158.1288,1999,1,0,1,3299.7048
13.35,1,0.1402412,5,150.2392,2007,1,1,1,2684.5056
16.6,1,0.0,6,173.3738,1997,2,0,1,2085.2856
6.695,1,0.033935577,5,221.9456,2004,2,1,1,2210.456
12.857645,2,0.016516276,6,47.4034,1985,1,2,3,2187.153
16.6,1,0.026537206,5,57.2614,1997,2,0,1,1049.9666
15.35,1,0.015673267,11,145.047,2004,2,1,1,2719.793
19.7,1,0.08908392,6,54.593,1998,1,2,0,56.593
14.3,1,0.1311528,0,78.6328,2007,1,1,1,231.6984
12.857645,2,0.08310945,3,195.8426,1985,1,2,3,5734.535
10.0,1,0.045818772,5,138.718,1987,0,2,1,1398.18
14.8,1,0.044869795,14,76.467,2004,2,1,1,1531.34
12.857645,2,0.0,3,160.692,1985,2,0,0,319.584
8.71,2,0.04605781,4,43.8744,1999,1,0,1,633.8416
12.15,1,0.030815426,5,252.0698,1998,1,2,0,1014.6792
17.85,1,0.01806055,8,97.0094,2002,1,1,1,2094.6067
9.5,2,0.035205867,6,171.3448,1999,1,0,1,2386.2273
11.8,2,0.07670595,13,34.7558,2004,2,1,1,780.9834
14.1,0,0.08967777,3,139.8496,1997,2,0,1,1693.7952
12.857645,1,0.13232741,4,168.4158,1985,2,0,0,334.2316
19.35,2,0.06552039,10,168.3816,1997,2,0,1,1342.2528
19.75,1,0.012518707,6,190.6872,2007,1,1,1,4916.267
10.3,2,0.050353695,3,78.696,2007,1,1,1,1757.712
12.857645,1,0.11076264,11,108.5912,1985,1,2,3,1637.868
12.857645,1,0.045050673,13,84.925,1985,1,2,3,1747.725
10.8,1,0.083016835,4,193.4504,2007,1,1,1,2876.256
17.75,2,0.0,6,139.9838,2002,1,1,1,1966.7732
8.575,1,0.023983259,14,106.328,2009,1,2,2,958.752
19.1,1,0.075836524,4,40.2138,1998,1,2,0,81.2276
20.7,2,0.10033068,6,123.4388,1999,1,0,1,1238.388
12.857645,1,0.05177817,13,157.892,1985,2,0,0,319.584
6.785,2,0.022970468,13,211.0928,2004,2,1,1,4418.249
6.57,1,0.066014595,7,259.7278,1987,0,2,1,2863.6057
5.78,2,0.07429945,13,264.9568,2002,1,1,1,1845.5977
6.92,2,0.13112846,2,93.1804,1999,1,0,1,1561.9668
20.25,2,0.014816356,4,194.1162,1999,1,0,1,3848.324
13.65,1,0.049318314,6,149.005,2002,1,1,1,2097.27
13.5,2,0.017960493,13,81.596,2007,1,1,1,639.168
16.5,1,0.03580124,8,92.612,2009,1,2,2,559.272
16.7,2,0.038606364,13,146.5102,2002,1,1,1,2770.3938
8.68,1,0.008871687,5,99.7384,2009,1,2,2,295.6152
12.857645,1,0.12579393,7,36.2506,1985,2,0,0,37.9506
7.235,1,0.058369014,13,115.2834,2009,1,2,2,1267.0175
16.75,2,0.0,14,39.3822,1997,2,0,1,353.5398
15.35,1,0.07326934,14,92.112,2004,2,1,1,1118.544
10.8,1,0.04967765,6,245.9144,1987,0,2,1,4655.2734
6.26,1,0.03147083,9,110.2228,1999,1,0,1,1547.3192
5.63,2,0.024579432,10,105.3306,1999,1,0,1,1045.306
6.92,2,0.13166548,2,91.8804,2007,1,1,1,275.6412
12.15,1,0.015523707,5,212.0928,2009,1,2,2,2735.1064
16.6,1,0.12247536,6,175.5738,2002,1,1,1,347.5476
9.195,1,0.107891396,13,182.7634,1997,2,0,1,3817.0315
19.0,1,0.12806591,13,104.3622,2004,2,1,1,1905.5197
9.395,1,0.045361705,13,83.825,2002,1,1,1,665.8
9.8,1,0.090390354,11,192.1478,1987,0,2,1,2324.9736
12.857645,1,0.08702971,6,109.2228,1985,1,2,3,3205.1611
18.85,0,0.05205482,8,189.1846,1997,2,0,1,2101.9307
9.13,1,0.051952574,9,152.3024,2002,1,1,1,1821.6288
9.0,2,0.050786365,3,152.2024,2007,1,1,1,3643.2576
17.1,1,0.067141354,9,114.586,2004,2,1,1,2942.836
6.715,2,0.121485196,0,40.2454,1987,0,2,1,587.2356
5.82,1,0.08064048,9,167.779,1997,2,0,1,2886.243
18.7,1,0.037699252,6,110.2886,2002,1,1,1,2223.772
7.93,1,0.0,5,123.2414,2009,1,2,2,487.3656
18.75,1,0.034501404,9,211.7218,2007,1,1,1,5770.489
12.857645,1,0.053795155,13,117.7466,1985,1,2,3,1414.1592
5.0,1,0.044004675,14,188.853,1997,2,0,1,5502.837
7.445,3,0.0,0,76.8354,1997,2,0,1,2181.8267
20.85,1,0.121250376,13,193.9452,1997,2,0,1,1565.9615
20.85,1,0.0,10,115.1808,2009,1,2,2,1054.6272
19.2,1,0.10023011,5,112.9886,1999,1,0,1,1667.829
17.35,1,0.16738306,9,175.6712,1997,2,0,1,2812.339
14.3,2,0.034404732,0,98.1726,2004,2,1,1,489.363
19.5,1,0.08271963,3,179.3002,2002,1,1,1,2865.6033
6.675,1,0.041913535,13,90.7462,2004,2,1,1,1665.8315
8.18,1,0.0132043,9,143.8154,2007,1,1,1,2694.4927
6.98,1,0.04110579,3,83.4934,1997,2,0,1,1555.9746
12.857645,0,0.1411062,15,87.9172,1985,1,2,3,3836.3396
16.85,1,0.036463976,13,90.7488,2002,1,1,1,543.2928
14.8,1,0.01946418,8,196.3794,1987,0,2,1,1950.794
12.3,2,0.0,13,57.3562,1987,0,2,1,177.7686
7.435,1,0.12308681,15,206.9638,2002,1,1,1,1035.319
15.1,4,0.105646856,6,42.8796,2004,2,1,1,949.4308
9.195,2,0.11814938,13,160.5578,2007,1,1,1,1283.6624
10.1,1,0.046545785,7,59.9878,1987,0,2,1,484.7024
16.0,2,0.06500974,4,79.5986,1987,0,2,1,934.7832
17.7,2,0.016630303,6,48.1034,2002,1,1,1,534.6374
8.1,2,0.13453239,3,39.448,1999,1,0,1,878.856
20.6,0,0.08313313,0,120.1756,1999,1,0,1,1332.9316
20.35,1,0.039428167,9,127.9678,2009,1,2,2,3560.6985
8.195,1,0.0,0,93.1462,2009,1,2,2,647.8234
17.75,1,0.034823127,4,248.675,2002,1,1,1,4993.5
7.475,1,0.14849252,6,240.6854,2004,2,1,1,1691.7979
19.0,2,0.0659013,6,188.7214,2009,1,2,2,1695.7926
12.6,2,0.041622262,6,124.0072,1999,1,0,1,4042.7375
12.857645,1,0.0649333,13,174.837,1985,1,2,3,4763.799
7.895,2,0.0945493,2,102.6332,2004,2,1,1,1640.5312
12.857645,1,0.10707683,14,58.7904,1985,1,2,3,1288.9888
17.1,1,0.12867498,6,112.3886,2002,1,1,1,2334.9607
8.355,1,0.18832266,3,148.5418,2009,1,2,2,2207.127
12.857645,2,0.0,5,145.2102,1985,2,0,0,437.4306
18.5,1,0.052025393,13,118.4124,1987,0,2,1,2370.248
12.857645,2,0.065316096,6,189.9214,1985,1,2,3,5087.378
8.975,2,0.01516265,3,101.899,1998,1,2,0,103.199
10.1,2,0.053584207,6,224.4088,1997,2,0,1,4697.885
9.285,2,0.020989131,13,158.6578,1987,0,2,1,2406.867
11.6,2,0.1440174,4,238.3222,1997,2,0,1,5736.5327
12.857645,1,0.11597812,13,183.4266,1985,1,2,3,7192.637
12.5,1,0.08146533,10,220.7798,2009,1,2,2,6611.394
16.0,1,0.041177504,13,142.3496,2007,1,1,1,3246.441
14.15,1,0.04235282,4,51.6982,2009,1,2,2,1262.3568
20.2,1,0.07454187,9,94.1462,2009,1,2,2,1758.3778
13.65,2,0.18454121,3,211.5902,2002,1,1,1,4672.5845
17.25,1,0.114160575,9,253.1724,2007,1,1,1,3775.086
5.655,1,0.17535241,14,147.4102,1999,1,0,1,2478.7734
20.75,2,0.08359075,5,182.2318,2004,2,1,1,3067.3406
5.175,2,0.029471409,13,105.4622,1987,0,2,1,3281.7283
20.0,2,0.028282832,6,46.2744,2007,1,1,1,1086.5856
11.8,1,0.0,6,46.5402,1998,1,2,0,229.701
16.75,2,0.008208342,3,102.8674,2002,1,1,1,1528.011
18.35,1,0.03334929,4,155.034,2009,1,2,2,1990.742
12.8,1,0.076060034,6,95.141,1997,2,0,1,868.869
19.75,1,0.014301326,9,103.0332,1997,2,0,1,1230.3984
8.75,2,0.074931204,6,187.6556,2009,1,2,2,938.778
13.3,1,0.08013136,4,234.03,2009,1,2,2,4194.54
18.85,1,0.16744444,9,194.6136,1987,0,2,1,1166.4816
9.695,2,0.03033748,13,222.9114,1999,1,0,1,5764.4966
20.7,1,0.04874969,6,37.5506,2004,2,1,1,113.8518
12.857645,1,0.014788594,15,174.408,1985,1,2,3,7443.644
11.1,1,0.111298114,6,191.7846,2007,1,1,1,3057.3535
8.975,2,0.05268526,3,83.3224,1987,0,2,1,3579.3408
12.15,1,0.01848551,5,253.1698,2009,1,2,2,1522.0188
7.67,1,0.18468976,9,35.4216,1987,0,2,1,450.0808
13.8,2,0.06415384,6,76.9012,1987,0,2,1,607.2096
4.785,1,0.0925166,1,120.1098,1987,0,2,1,1325.6078
20.0,2,0.1042452,3,105.3622,1999,1,0,1,1270.3464
12.857645,2,0.041779183,10,43.4112,1985,1,2,3,1107.8912
8.395,1,0.07226985,7,254.104,2009,1,2,2,3542.056
6.175,2,0.17980696,10,95.2752,2009,1,2,2,1534.0032
8.21,1,0.044995632,4,89.2198,1999,1,0,1,1308.297
19.7,1,0.053523764,6,55.393,2007,1,1,1,1471.418
19.6,1,0.04145937,9,89.6514,2009,1,2,2,1239.7196
7.5,1,0.03623492,8,175.3028,1997,2,0,1,3896.2617
5.845,2,0.1054458,5,214.4218,2009,1,2,2,1496.0526
11.395,0,0.0,8,151.6708,1987,0,2,1,3460.8284
7.17,2,0.05997133,6,132.1968,2009,1,2,2,2870.9297
5.75,2,0.07559541,4,114.7176,2007,1,1,1,1259.6936
15.5,2,0.2103758,6,178.2028,1998,1,2,0,177.1028
7.76,1,0.059341017,13,99.77,2004,2,1,1,798.96
13.65,2,0.18520944,3,212.9902,2007,1,1,1,3185.853
10.8,1,0.09856683,10,98.3042,1999,1,0,1,1488.063
11.1,1,0.11084417,6,189.2846,1999,1,0,1,5159.284
12.857645,1,0.0350152,13,182.0318,1985,1,2,3,5954.2495
12.8,2,0.023567539,10,226.8404,1999,1,0,1,4500.808
8.785,1,0.0,6,123.0414,1998,1,2,0,121.8414
20.6,2,0.04792722,6,185.9556,2004,2,1,1,4318.379
7.89,1,0.036207788,4,121.0782,2002,1,1,1,3456.1677
16.85,1,0.044377096,6,185.8266,1987,0,2,1,1659.8394
16.35,1,0.03474263,9,127.402,2002,1,1,1,759.012
12.857645,2,0.11691591,13,159.4578,1985,1,2,3,4974.192
17.35,2,0.06297915,0,87.983,2002,1,1,1,1707.777
12.857645,2,0.06860451,6,197.3768,1985,1,2,3,7488.9185
12.857645,1,0.03294861,9,116.8124,1985,1,2,3,2488.7605
12.6,1,0.007450258,9,186.7556,1987,0,2,1,2816.334
5.32,1,0.09302772,8,101.4674,1999,1,0,1,2954.1545
12.857645,1,0.16486491,9,255.2698,1985,2,0,0,761.0094
13.0,2,0.08349808,3,199.4426,2004,2,1,1,593.2278
12.857645,1,0.014522363,14,50.2324,1985,1,2,3,1298.31
19.85,1,0.025963794,9,46.3376,2004,2,1,1,1150.5024
17.6,1,0.019012261,8,237.159,2007,1,1,1,3072.667
14.6,1,0.05939392,9,181.7976,2004,2,1,1,3259.7568
7.55,1,0.027212057,3,152.734,1999,1,0,1,2756.412
13.8,1,0.013263968,3,106.9254,1997,2,0,1,2930.1858
17.25,2,0.079113945,13,99.2068,1998,1,2,0,97.2068
10.1,1,0.03020851,8,153.1656,1997,2,0,1,1544.656
14.3,2,0.049634818,10,212.5586,1987,0,2,1,3165.879
9.8,1,0.047187038,0,100.6016,1997,2,0,1,1619.2256
11.3,1,0.06668133,9,194.4478,1997,2,0,1,387.4956
7.67,1,0.18521845,9,36.3216,2002,1,1,1,415.4592
13.8,1,0.16246204,4,55.893,1998,1,2,0,226.372
10.395,1,0.03127356,12,160.0604,1999,1,0,1,1267.6832
20.7,1,0.042836778,4,175.8028,1997,2,0,1,1593.9252
12.857645,1,0.11412742,4,147.176,1985,2,0,0,585.904
17.35,2,0.14689587,12,149.605,2009,1,2,2,3745.125
16.35,1,0.013420879,11,104.828,2009,1,2,2,1810.976
19.35,1,0.026181893,6,167.0474,1997,2,0,1,2358.2637
15.2,1,0.012184999,8,50.3034,2007,1,1,1,145.8102
14.3,1,0.026428925,5,78.2302,2009,1,2,2,554.6114
12.857645,2,0.045243613,4,146.8102,1985,1,2,3,3499.4448
20.0,2,0.0,5,127.3678,1997,2,0,1,1780.3492
12.857645,2,0.07679092,5,172.1106,1985,1,2,3,2566.659
10.1,2,0.045950476,13,38.2848,2007,1,1,1,1230.3984
12.857645,2,0.13367309,3,41.548,1985,1,2,3,918.804
12.857645,1,0.06025243,4,170.7106,1985,1,2,3,3079.9907
8.18,4,0.0825297,5,56.9588,1999,1,0,1,744.3644
19.5,1,0.08255222,3,179.8002,1997,2,0,1,716.4008
18.7,1,0.08927225,13,254.7672,1997,2,0,1,5113.344
12.35,2,0.07254173,4,48.5692,2002,1,1,1,886.8456
16.0,2,0.017536672,10,45.5718,1987,0,2,1,1039.9796
8.395,1,0.072088555,7,253.704,1999,1,0,1,4554.072
4.785,1,0.09278143,1,119.7098,2002,1,1,1,1807.647
5.03,1,0.008644894,9,122.6756,2004,2,1,1,2665.8633
15.6,1,0.025342692,13,174.3054,2007,1,1,1,1751.054
7.285,1,0.031145742,9,173.6054,2004,2,1,1,2626.581
20.35,1,0.0,13,120.9072,1999,1,0,1,1470.0864
17.7,1,0.030108282,13,165.9816,2007,1,1,1,4362.322
12.857645,1,0.044391148,3,164.3842,1985,1,2,3,4476.1733
20.25,2,0.02263947,4,248.4092,2007,1,1,1,2241.0828
8.945,2,0.0,4,264.791,2007,1,1,1,4733.838
12.857645,1,0.13941942,10,66.0826,1985,2,0,0,258.3304
18.25,1,0.015278899,13,199.0084,1997,2,0,1,3174.5344
20.35,1,0.039329257,9,127.6678,1999,1,0,1,2924.8594
16.75,2,0.008579863,10,72.3038,1999,1,0,1,960.7494
12.1,1,0.028164526,7,178.166,1998,1,2,0,539.298
18.5,2,0.0,4,144.2102,2004,2,1,1,2041.3428
15.0,2,0.05436797,3,58.5904,2004,2,1,1,996.0368
19.5,2,0.0273467,3,158.992,1997,2,0,1,1757.712
13.65,1,0.016001433,1,230.6668,2007,1,1,1,1842.9344
13.15,2,0.16532806,6,170.6764,2004,2,1,1,3435.528
12.857645,2,0.013529884,6,106.2596,1985,1,2,3,1402.1748
20.6,4,0.030510526,4,211.4244,1997,2,0,1,7833.8027
6.28,1,0.027699864,14,87.9198,2004,2,1,1,1221.0771
5.925,2,0.09646733,4,42.8086,1997,2,0,1,669.129
17.7,1,0.011636708,5,94.541,2002,1,1,1,1061.951
18.85,1,0.14164221,3,168.1132,1997,2,0,1,2874.9243
12.857645,1,0.0447678,4,241.8854,1985,1,2,3,4592.0225
17.5,1,0.028009381,10,141.718,1998,1,2,0,419.454
17.7,1,0.1164455,13,182.8266,1987,0,2,1,5163.945
16.1,2,0.013584408,6,107.7596,1987,0,2,1,323.5788
9.8,1,0.026950104,10,128.402,2009,1,2,2,1265.02
7.565,1,0.05475169,8,54.793,2002,1,1,1,622.523
17.6,2,0.07612183,10,111.7202,1997,2,0,1,1125.202
12.15,2,0.058516562,6,164.1552,1999,1,0,1,5198.5664
9.31,3,0.037923507,5,61.651,1987,0,2,1,379.506
19.25,2,0.058365706,5,82.1908,1999,1,0,1,2432.8333
9.5,1,0.03134639,6,110.7228,2002,1,1,1,1657.842
15.35,1,0.015663184,11,143.947,1987,0,2,1,3006.087
12.857645,1,0.063750304,3,153.4682,1985,1,2,3,2287.023
12.857645,2,0.07252476,13,120.3098,1985,1,2,3,1687.1372
17.85,1,0.038040835,14,189.1188,2007,1,1,1,3237.1196
7.02,1,0.049823903,4,82.225,1987,0,2,1,2746.425
12.857645,1,0.014560297,0,81.425,1985,1,2,3,1331.6
12.857645,1,0.026408698,5,53.2614,1985,1,2,3,607.8754
12.3,1,0.069446586,14,106.3938,2004,2,1,1,857.5504
5.46,2,0.03217132,3,184.824,2004,2,1,1,4287.752
15.1,1,0.026046138,5,147.2076,2002,1,1,1,1773.6912
11.8,1,0.121848434,6,46.8402,2002,1,1,1,597.2226
19.25,1,0.10847051,9,33.4558,2009,1,2,2,441.4254
13.65,2,0.0,13,55.8588,2002,1,1,1,1431.47
13.35,1,0.038494624,13,240.2564,1987,0,2,1,2860.2769
12.857645,2,0.12283088,13,86.9514,1985,1,2,3,3364.9531
13.15,2,0.038029745,13,88.6856,2002,1,1,1,1757.712
14.3,2,0.065207556,6,89.8856,1997,2,0,1,966.7416
12.3,1,0.03701459,13,115.1834,2002,1,1,1,1958.1178
7.825,1,0.13328196,10,63.2826,1998,1,2,0,129.1652
19.1,1,0.045299564,4,38.8138,2004,2,1,1,365.5242
8.71,3,0.12114947,3,93.7778,1987,0,2,1,1783.6782
19.6,1,0.0940833,9,252.2698,1987,0,2,1,2790.368
19.5,1,0.0,3,179.3002,1999,1,0,1,2328.3025
15.85,1,0.0,1,174.737,2007,1,1,1,2822.992
12.857645,1,0.035022505,8,85.1224,1985,1,2,3,2045.3376
17.6,2,0.016060187,1,47.2402,2002,1,1,1,505.3422
12.857645,2,0.009014978,3,102.699,1985,1,2,3,3095.97
19.1,1,0.096733816,6,233.1958,1997,2,0,1,5141.3076
6.13,1,0.102607235,6,54.0298,2009,1,2,2,808.947
6.55,1,0.02452119,1,100.6332,2004,2,1,1,2665.8633
16.5,2,0.16062412,13,143.8128,2007,1,1,1,2588.6304
17.0,1,0.052165855,8,125.073,1987,0,2,1,1108.557
10.5,2,0.0,0,162.421,2002,1,1,1,1304.968
8.93,1,0.0,9,55.4614,2002,1,1,1,331.5684
12.857645,1,0.07753654,0,180.866,1985,1,2,3,3235.788
16.1,2,0.024928352,6,95.141,1987,0,2,1,3089.312
12.857645,0,0.08071118,0,113.1544,1985,1,2,3,3355.632
5.82,1,0.080968976,9,171.379,2009,1,2,2,2037.348
16.25,1,0.057485327,6,126.2046,1999,1,0,1,1867.569
13.35,2,0.14966932,13,180.266,2002,1,1,1,898.83
12.857645,2,0.024776027,0,172.3422,1985,1,2,3,7759.899
5.15,2,0.06116551,10,125.6388,2004,2,1,1,2848.2925
12.857645,1,0.041718457,13,94.5462,1985,1,2,3,2868.9321
7.865,1,0.06100886,2,166.0526,1987,0,2,1,3617.9573
9.895,1,0.16779932,14,239.4564,2004,2,1,1,5243.841
17.35,1,0.16735141,9,176.0712,2004,2,1,1,2109.2544
8.365,1,0.07183291,7,36.1506,2004,2,1,1,721.0614
6.675,1,0.041886576,13,92.1462,1987,0,2,1,1203.1006
12.857645,2,0.15034187,10,83.1276,1985,1,2,3,1868.2347
17.35,1,0.020542737,11,80.5618,1987,0,2,1,322.2472
16.75,1,0.04504744,13,186.4556,1997,2,0,1,3942.8677
18.85,1,0.091008574,7,129.6336,1999,1,0,1,3195.84
6.575,2,0.07549348,1,143.5444,2004,2,1,1,3338.3213
12.65,2,0.15628657,6,238.9538,1999,1,0,1,4086.0146
15.2,1,0.03373591,9,110.9912,2009,1,2,2,1856.2504
12.857645,2,0.07854735,5,79.3276,1985,1,2,3,1380.8691
7.07,1,0.09365346,13,113.3834,2004,2,1,1,1267.0175
13.65,1,0.036107197,13,184.4924,2009,1,2,2,5182.5874
12.857645,2,0.109003834,5,145.2418,1985,2,0,0,147.1418
7.06,2,0.07348026,15,58.8904,1998,1,2,0,58.5904
11.8,1,0.113234915,14,186.3924,1987,0,2,1,5367.6797
12.857645,1,0.037711337,8,41.548,1985,1,2,3,1358.232
9.3,1,0.016054884,4,250.2092,2002,1,1,1,5976.2207
12.857645,1,0.021170542,0,117.6124,1985,1,2,3,2251.7356
12.857645,1,0.06518862,14,181.1634,1985,2,0,0,181.7634
13.6,1,0.117537566,13,195.4136,1987,0,2,1,5443.5806
19.5,1,0.01430324,9,57.2614,2002,1,1,1,1547.3192
19.35,2,0.13769712,0,47.1034,1998,1,2,0,145.8102
